brotadura	brotadura	Gender=Fem|Number=Sing
brotaduras	brotadura	Gender=Fem|Number=Plur
brotamento	brotamento	Gender=Masc|Number=Sing
brotamentos	brotamento	Gender=Masc|Number=Plur
brotação	brotação	Gender=Fem|Number=Sing
brotações	brotação	Gender=Fem|Number=Plur
brotinho	brotinho	Gender=Masc|Number=Sing
brotinhos	brotinho	Gender=Masc|Number=Plur
broto	broto	Gender=Masc|Number=Sing
brotoeja	brotoeja	Gender=Fem|Number=Sing
brotoejas	brotoeja	Gender=Fem|Number=Plur
brotos	broto	Gender=Masc|Number=Plur
brousse	brousse	Gender=Fem|Number=Sing
brousses	brousse	Gender=Fem|Number=Plur
broxa	broxa	Number=Sing
broxante	broxante	Number=Sing
broxantes	broxante	Number=Plur
broxas	broxa	Number=Plur
bruaca	bruaca	Gender=Fem|Number=Sing
bruacas	bruaca	Gender=Fem|Number=Plur
brucelose	brucelose	Gender=Fem|Number=Sing
bruceloses	brucelose	Gender=Fem|Number=Plur
brucutu	brucutu	Gender=Masc|Number=Sing
brucutus	brucutu	Gender=Masc|Number=Plur
bruma	bruma	Gender=Fem|Number=Sing
brumas	bruma	Gender=Fem|Number=Plur
brunidor	brunidor	Gender=Masc|Number=Sing
brunidora	brunidor	Gender=Fem|Number=Sing
brunidoras	brunidor	Gender=Fem|Number=Plur
brunidores	brunidor	Gender=Masc|Number=Plur
brunidura	brunidura	Gender=Fem|Number=Sing
bruniduras	brunidura	Gender=Fem|Number=Plur
brusca	brusco	Gender=Fem|Number=Sing
bruscas	brusco	Gender=Fem|Number=Plur
brusco	brusco	Gender=Masc|Number=Sing
bruscos	brusco	Gender=Masc|Number=Plur
brusquidão	brusquidão	Gender=Fem|Number=Sing
brusquidões	brusquidão	Gender=Fem|Number=Plur
bruta	bruto	Gender=Fem|Number=Sing
brutalidade	brutalidade	Gender=Fem|Number=Sing
brutalidades	brutalidade	Gender=Fem|Number=Plur
brutamonte	brutamonte	Gender=Masc|Number=Sing
brutamontes	brutamonte	Gender=Masc|Number=Plur
brutas	bruto	Gender=Fem|Number=Plur
bruteza	bruteza	Gender=Fem|Number=Sing
brutezas	bruteza	Gender=Fem|Number=Plur
bruto	bruto	Gender=Masc|Number=Sing
brutos	bruto	Gender=Masc|Number=Plur
bruxa	bruxo	Gender=Fem|Number=Sing
bruxaria	bruxaria	Gender=Fem|Number=Sing
bruxarias	bruxaria	Gender=Fem|Number=Plur
bruxas	bruxo	Gender=Fem|Number=Plur
bruxedo	bruxedo	Gender=Masc|Number=Sing
bruxedos	bruxedo	Gender=Masc|Number=Plur
bruxelense	bruxelense	Number=Sing
bruxelenses	bruxelense	Number=Plur
bruxinha	bruxinho	Gender=Fem|Number=Sing
bruxinhas	bruxinho	Gender=Fem|Number=Plur
bruxinho	bruxinho	Gender=Masc|Number=Sing
bruxinhos	bruxinho	Gender=Masc|Number=Plur
bruxismo	bruxismo	Gender=Masc|Number=Sing
bruxismos	bruxismo	Gender=Masc|Number=Plur
bruxo	bruxo	Gender=Masc|Number=Sing
bruxos	bruxo	Gender=Masc|Number=Plur
bruxuleio	bruxuleio	Gender=Masc|Number=Sing
bruxuleios	bruxuleio	Gender=Masc|Number=Plur
bruços	bruços	Gender=Masc|Number=Sing
bráctea	bráctea	Gender=Fem|Number=Sing
brácteas	bráctea	Gender=Fem|Number=Plur
brâmane	brâmane	Gender=Masc|Number=Sing
brâmanes	brâmane	Gender=Masc|Number=Plur
brânquia	brânquia	Gender=Fem|Number=Sing
brânquias	brânquia	Gender=Fem|Number=Plur
brócolis	brócolis	Gender=Masc|Number=Plur
brócolos	brócolos	Gender=Masc|Number=Plur
bródio	bródio	Gender=Masc|Number=Sing
bródios	bródio	Gender=Masc|Number=Plur
brônquio	brônquio	Gender=Masc|Number=Sing
brônquios	brônquio	Gender=Masc|Number=Plur
bubonídeo	bubonídeo	Gender=Masc|Number=Sing
bubonídeos	bubonídeo	Gender=Masc|Number=Plur
bubão	bubão	Gender=Masc|Number=Sing
bubões	bubão	Gender=Masc|Number=Plur
bucha	bucha	Gender=Fem|Number=Sing
buchada	buchada	Gender=Fem|Number=Sing
buchadas	buchada	Gender=Fem|Number=Plur
buchas	bucha	Gender=Fem|Number=Plur
bucheiro	bucheiro	Gender=Masc|Number=Sing
bucheiros	bucheiro	Gender=Masc|Number=Plur
buchicho	buchicho	Gender=Masc|Number=Sing
buchichos	buchicho	Gender=Masc|Number=Plur
buchinha	buchinho	Gender=Fem|Number=Sing
buchinhas	buchinho	Gender=Fem|Number=Plur
bucho	bucho	Gender=Masc|Number=Sing
buchos	bucho	Gender=Masc|Number=Plur
bucolismo	bucolismo	Gender=Masc|Number=Sing
bucolismos	bucolismo	Gender=Masc|Number=Plur
bucéfalo	bucéfalo	Gender=Masc|Number=Sing
bucéfalos	bucéfalo	Gender=Masc|Number=Plur
bucólica	bucólico	Gender=Fem|Number=Sing
bucólicas	bucólico	Gender=Fem|Number=Plur
bucólico	bucólico	Gender=Masc|Number=Sing
bucólicos	bucólico	Gender=Masc|Number=Plur
budget	budget	Gender=Masc|Number=Sing
budismo	budismo	Gender=Masc|Number=Sing
budismos	budismo	Gender=Masc|Number=Plur
budista	budista	Number=Sing
budistas	budista	Number=Plur
bueira	bueira	Gender=Fem|Number=Sing
bueiras	bueira	Gender=Fem|Number=Plur
bueiro	bueiro	Gender=Masc|Number=Sing
bueiros	bueiro	Gender=Masc|Number=Plur
bufa	bufo	Gender=Fem|Number=Sing
bufarinheiro	bufarinheiro	Gender=Masc|Number=Sing
bufarinheiros	bufarinheiro	Gender=Masc|Number=Plur
bufas	bufo	Gender=Fem|Number=Plur
bufete	bufete	Gender=Masc|Number=Sing
bufetes	bufete	Gender=Masc|Number=Plur
buffer	buffer	Gender=Masc|Number=Sing
bufo	bufo	Gender=Masc|Number=Sing
bufona	bufão	Gender=Fem|Number=Sing
bufonaria	bufonaria	Gender=Fem|Number=Sing
bufonarias	bufonaria	Gender=Fem|Number=Plur
bufonas	bufão	Gender=Fem|Number=Plur
bufos	bufo	Gender=Masc|Number=Plur
bufão	bufão	Gender=Masc|Number=Sing
bufê	bufê	Gender=Masc|Number=Sing
bufês	bufê	Gender=Masc|Number=Plur
bufões	bufão	Gender=Masc|Number=Plur
bugalha	bugalha	Number=Sing
bugalhais	bugalhal	Gender=Masc|Number=Plur
bugalhal	bugalhal	Gender=Masc|Number=Sing
bugalhas	bugalha	Number=Plur
bugalho	bugalho	Gender=Masc|Number=Sing
bugalhos	bugalho	Gender=Masc|Number=Plur
buganvília	buganvília	Gender=Fem|Number=Sing
buganvílias	buganvília	Gender=Fem|Number=Plur
bugia	bugio	Gender=Fem|Number=Sing
bugias	bugio	Gender=Fem|Number=Plur
bugiganga	bugiganga	Gender=Fem|Number=Sing
bugigangas	bugiganga	Gender=Fem|Number=Plur
bugio	bugio	Gender=Masc|Number=Sing
bugios	bugio	Gender=Masc|Number=Plur
bugrada	bugrada	Gender=Fem|Number=Sing
bugradas	bugrada	Gender=Fem|Number=Plur
bugre	bugre	Number=Sing
bugres	bugre	Number=Plur
bugrinha	bugrinho	Gender=Fem|Number=Sing
bugrinhas	bugrinho	Gender=Fem|Number=Plur
bugrinho	bugrinho	Gender=Masc|Number=Sing
bugrinhos	bugrinho	Gender=Masc|Number=Plur
bujão	bujão	Gender=Masc|Number=Sing
bujões	bujão	Gender=Masc|Number=Plur
bula	bula	Gender=Fem|Number=Sing
bulas	bula	Gender=Fem|Number=Plur
bulbilho	bulbilho	Gender=Masc|Number=Sing
bulbilhos	bulbilho	Gender=Masc|Number=Plur
bulbilogema	bulbilogema	Gender=Fem|Number=Sing
bulbilogemas	bulbilogema	Gender=Fem|Number=Plur
bulbo	bulbo	Gender=Masc|Number=Sing
bulbomania	bulbomania	Gender=Fem|Number=Sing
bulbomanias	bulbomania	Gender=Fem|Number=Plur
bulbos	bulbo	Gender=Masc|Number=Plur
buldogue	buldogue	Gender=Masc|Number=Sing
buldogues	buldogue	Gender=Masc|Number=Plur
bule	bule	Gender=Masc|Number=Sing
bules	bule	Gender=Masc|Number=Plur
bulevar	bulevar	Gender=Masc|Number=Sing
bulevares	bulevar	Gender=Masc|Number=Plur
bulha	bulha	Gender=Fem|Number=Sing
bulhas	bulha	Gender=Fem|Number=Plur
bulhona	bulhão	Gender=Fem|Number=Sing
bulhonas	bulhão	Gender=Fem|Number=Plur
bulhão	bulhão	Gender=Masc|Number=Sing
bulhões	bulhão	Gender=Masc|Number=Plur
bulimia	bulimia	Gender=Fem|Number=Sing
bulimias	bulimia	Gender=Fem|Number=Plur
bulício	bulício	Gender=Masc|Number=Sing
bulícios	bulício	Gender=Masc|Number=Plur
bumba	bumba	Gender=Masc|Number=Sing
bumbo	bumbo	Gender=Masc|Number=Sing
bumbos	bumbo	Gender=Masc|Number=Plur
bumbum	bumbum	Gender=Masc|Number=Sing
bumbuns	bumbum	Gender=Masc|Number=Plur
bumerangue	bumerangue	Gender=Masc|Number=Sing
bumerangues	bumerangue	Gender=Masc|Number=Plur
bunda	bunda	Number=Sing
bundas	bunda	Number=Plur
bunker	bunker	Foreign=Yes|Gender=Masc|Number=Sing
bunkers	bunker	Foreign=Yes|Gender=Masc|Number=Sing
buprestídeo	buprestídeo	Gender=Masc|Number=Sing
buprestídeos	buprestídeo	Gender=Masc|Number=Plur
buquê	buquê	Gender=Masc|Number=Sing
buquês	buquê	Gender=Masc|Number=Plur
buraca	buraca	Gender=Fem|Number=Sing
buracas	buraca	Gender=Fem|Number=Plur
buraco	buraco	Gender=Masc|Number=Sing
buracos	buraco	Gender=Masc|Number=Plur
buracão	buracão	Gender=Masc|Number=Sing
buracões	buracão	Gender=Masc|Number=Plur
buraqueira	buraqueira	Gender=Fem|Number=Sing
buraqueiras	buraqueira	Gender=Fem|Number=Plur
buraquinho	buraquinho	Gender=Masc|Number=Sing
buraquinhos	buraquinho	Gender=Masc|Number=Plur
burburinho	burburinho	Gender=Masc|Number=Sing
burburinhos	burburinho	Gender=Masc|Number=Plur
burca	burca	Gender=Fem|Number=Sing
burcas	burca	Gender=Fem|Number=Plur
bureau	bureau	Gender=Masc|Number=Sing
burgalhão	burgalhão	Gender=Masc|Number=Sing
burgalhões	burgalhão	Gender=Masc|Number=Plur
burgo	burgo	Gender=Masc|Number=Sing
burgomestre	burgomestre	Gender=Masc|Number=Sing
burgomestres	burgomestre	Gender=Masc|Number=Plur
burgos	burgo	Gender=Masc|Number=Plur
burguesa	burguês	Gender=Fem|Number=Sing
burguesas	burguês	Gender=Fem|Number=Plur
burgueses	burguês	Gender=Masc|Number=Plur
burguesia	burguesia	Gender=Fem|Number=Sing
burguesias	burguesia	Gender=Fem|Number=Plur
burguesiazinha	burguesiazinho	Gender=Fem|Number=Sing
burguesiazinhas	burguesiazinho	Gender=Fem|Number=Plur
burguesinha	burguesinho	Gender=Fem|Number=Sing
burguesinhas	burguesinho	Gender=Fem|Number=Plur
burguesinho	burguesinho	Gender=Masc|Number=Sing
burguesinhos	burguesinho	Gender=Masc|Number=Plur
burguês	burguês	Gender=Masc|Number=Sing
buri	buri	Gender=Masc|Number=Sing
buril	buril	Gender=Masc|Number=Sing
buriqui	buriqui	Gender=Masc|Number=Sing
buriquis	buriqui	Gender=Masc|Number=Plur
buris	buril	Gender=Masc|Number=Plur
buriti	buriti	Gender=Masc|Number=Sing
buritis	buriti	Gender=Masc|Number=Plur
buritizais	buritizal	Gender=Masc|Number=Plur
buritizal	buritizal	Gender=Masc|Number=Sing
buritizeiro	buritizeiro	Gender=Masc|Number=Sing
buritizeiros	buritizeiro	Gender=Masc|Number=Plur
buritizinho	buritizinho	Gender=Masc|Number=Sing
buritizinhos	buritizinho	Gender=Masc|Number=Plur
burla	burla	Gender=Fem|Number=Sing
burlas	burla	Gender=Fem|Number=Plur
burlesca	burlesco	Gender=Fem|Number=Sing
burlescas	burlesco	Gender=Fem|Number=Plur
burlesco	burlesco	Gender=Masc|Number=Sing
burlescos	burlesco	Gender=Masc|Number=Plur
burlona	burlão	Gender=Fem|Number=Sing
burlonas	burlão	Gender=Fem|Number=Plur
burlão	burlão	Gender=Masc|Number=Sing
burlões	burlão	Gender=Masc|Number=Plur
burocracia	burocracia	Gender=Fem|Number=Sing
burocracias	burocracia	Gender=Fem|Number=Plur
burocrata	burocrata	Number=Sing
burocratas	burocrata	Number=Plur
burocratismo	burocratismo	Gender=Masc|Number=Sing
burocratismos	burocratismo	Gender=Masc|Number=Plur
burocratização	burocratização	Gender=Fem|Number=Sing
burocratizações	burocratização	Gender=Fem|Number=Plur
burocratês	burocratês	Gender=Masc|Number=Sing
burocratêses	burocratês	Gender=Masc|Number=Plur
burra	burro	Gender=Fem|Number=Sing
burrada	burrada	Gender=Fem|Number=Sing
burradas	burrada	Gender=Fem|Number=Plur
burrama	burrama	Gender=Fem|Number=Sing
burramas	burrama	Gender=Fem|Number=Plur
burras	burro	Gender=Fem|Number=Plur
burrica	burrico	Gender=Fem|Number=Sing
burricada	burricada	Gender=Fem|Number=Sing
burricadas	burricada	Gender=Fem|Number=Plur
burricas	burrico	Gender=Fem|Number=Plur
burrice	burrice	Gender=Fem|Number=Sing
burrices	burrice	Gender=Fem|Number=Plur
burrico	burrico	Gender=Masc|Number=Sing
burricos	burrico	Gender=Masc|Number=Plur
burrinha	burrinho	Gender=Fem|Number=Sing
burrinhas	burrinho	Gender=Fem|Number=Plur
burrinho	burrinho	Gender=Masc|Number=Sing
burrinhos	burrinho	Gender=Masc|Number=Plur
burro	burro	Gender=Masc|Number=Sing
burrona	burrono	Gender=Fem|Number=Sing
burronas	burrono	Gender=Fem|Number=Plur
burros	burro	Gender=Masc|Number=Plur
burrão	burrão	Gender=Masc|Number=Sing
burrões	burrão	Gender=Masc|Number=Plur
bursite	bursite	Gender=Fem|Number=Sing
bursites	bursite	Gender=Fem|Number=Plur
busca	busca	Gender=Fem|Number=Sing
buscas	busca	Gender=Fem|Number=Plur
bush	bush	Gender=Masc|Number=Sing
bustiê	bustiê	Gender=Masc|Number=Sing
bustiês	bustiê	Gender=Masc|Number=Plur
busto	busto	Gender=Masc|Number=Sing
bustos	busto	Gender=Masc|Number=Plur
busão	busão	Gender=Masc|Number=Sing
busões	busão	Gender=Masc|Number=Plur
butano	butano	Gender=Masc|Number=Sing
butanol	butanol	Gender=Masc|Number=Sing
butanos	butano	Gender=Masc|Number=Plur
butanóis	butanol	Gender=Masc|Number=Plur
butiazais	butiazal	Gender=Masc|Number=Plur
butiazal	butiazal	Gender=Masc|Number=Sing
butiazeiro	butiazeiro	Gender=Masc|Number=Sing
butiazeiros	butiazeiro	Gender=Masc|Number=Plur
butinha	butinha	Gender=Masc|Number=Sing
butinhas	butinha	Gender=Masc|Number=Plur
butique	butique	Gender=Fem|Number=Sing
butiques	butique	Gender=Fem|Number=Plur
butiá	butiá	Gender=Masc|Number=Sing
butiás	butiá	Gender=Masc|Number=Plur
butomácea	butomáceo	Gender=Fem|Number=Sing
butomáceas	butomáceo	Gender=Fem|Number=Plur
butomáceo	butomáceo	Gender=Masc|Number=Sing
butomáceos	butomáceo	Gender=Masc|Number=Plur
butua	butua	Gender=Fem|Number=Sing
butuas	butua	Gender=Fem|Number=Plur
butóxido	butóxido	Gender=Masc|Number=Sing
butóxidos	butóxido	Gender=Masc|Number=Plur
buxais	buxal	Gender=Masc|Number=Plur
buxal	buxal	Gender=Masc|Number=Sing
buxo	buxo	Gender=Masc|Number=Sing
buxos	buxo	Gender=Masc|Number=Plur
buxácea	buxáceo	Gender=Fem|Number=Sing
buxáceas	buxáceo	Gender=Fem|Number=Plur
buxáceo	buxáceo	Gender=Masc|Number=Sing
buxáceos	buxáceo	Gender=Masc|Number=Plur
buzina	buzina	Gender=Fem|Number=Sing
buzinas	buzina	Gender=Fem|Number=Plur
buzinação	buzinação	Gender=Fem|Number=Sing
buzinações	buzinação	Gender=Fem|Number=Plur
buço	buço	Gender=Masc|Number=Sing
buços	buço	Gender=Masc|Number=Plur
byte	byte	Gender=Masc|Number=Sing
bytes	byte	Gender=Masc|Number=Plur
bácora	bácoro	Gender=Fem|Number=Sing
bácoras	bácoro	Gender=Fem|Number=Plur
bácoro	bácoro	Gender=Masc|Number=Sing
bácoros	bácoro	Gender=Masc|Number=Plur
bácula	báculo	Gender=Fem|Number=Sing
báculas	báculo	Gender=Fem|Number=Plur
báculo	báculo	Gender=Masc|Number=Sing
báculos	báculo	Gender=Masc|Number=Plur
bálano	bálano	Gender=Masc|Number=Sing
bálanos	bálano	Gender=Masc|Number=Plur
bálsamo	bálsamo	Gender=Masc|Number=Sing
bálsamos	bálsamo	Gender=Masc|Number=Plur
bárbara	bárbaro	Gender=Fem|Number=Sing
bárbaras	bárbaro	Gender=Fem|Number=Plur
bárbaro	bárbaro	Gender=Masc|Number=Sing
bárbaros	bárbaro	Gender=Masc|Number=Plur
bária	bário	Gender=Fem|Number=Sing
bárias	bário	Gender=Fem|Number=Plur
bário	bário	Gender=Masc|Number=Sing
bários	bário	Gender=Masc|Number=Plur
báscula	básculo	Gender=Fem|Number=Sing
básculas	básculo	Gender=Fem|Number=Plur
básculo	básculo	Gender=Masc|Number=Sing
básculos	básculo	Gender=Masc|Number=Plur
bátega	bátega	Gender=Fem|Number=Sing
bátegas	bátega	Gender=Fem|Number=Plur
bávara	bávaro	Gender=Fem|Number=Sing
bávaras	bávaro	Gender=Fem|Number=Plur
bávaro	bávaro	Gender=Masc|Number=Sing
bávaros	bávaro	Gender=Masc|Number=Plur
bão	bom	Gender=Masc|Number=Sing
béguin	béguin	Gender=Masc|Number=Sing
béguins	béguin	Gender=Masc|Number=Plur
béquer	béquer	Gender=Masc|Number=Sing
béqueres	béquer	Gender=Masc|Number=Plur
bétula	bétula	Gender=Fem|Number=Sing
bétulas	bétula	Gender=Fem|Number=Plur
bêbada	bêbado	Gender=Fem|Number=Sing
bêbadas	bêbado	Gender=Fem|Number=Plur
bêbado	bêbado	Gender=Masc|Number=Sing
bêbados	bêbado	Gender=Masc|Number=Plur
bêbeda	bêbedo	Gender=Fem|Number=Sing
bêbedas	bêbedo	Gender=Fem|Number=Plur
bêbedo	bêbedo	Gender=Masc|Number=Sing
bêbedos	bêbedo	Gender=Masc|Number=Plur
bênção	bênção	Gender=Fem|Number=Sing
bênçãos	bênção	Gender=Fem|Number=Plur
bíblia	bíblia	Number=Sing
bíblias	bíblia	Number=Plur
bíceps	bíceps	Gender=Masc
bígamo	bígamo	Gender=Masc|Number=Sing
bígamos	bígamo	Gender=Masc|Number=Plur
bílis	bile	Gender=Fem|Number=Plur
bípede	bípede	Number=Sing
bípedes	bípede	Number=Plur
bócio	bócio	Gender=Masc|Number=Sing
bócios	bócio	Gender=Masc|Number=Plur
bólide	bólide	Gender=Fem|Number=Sing
bólides	bólide	Gender=Fem|Number=Plur
bólido	bólido	Gender=Masc|Number=Sing
bólidos	bólido	Gender=Masc|Number=Plur
bóraces	bórax	Gender=Masc|Number=Plur
bórax	bórax	Gender=Masc|Number=Sing
bósnia	bósnio	Gender=Fem|Number=Sing
bósnias	bósnio	Gender=Fem|Number=Plur
bósnio	bósnio	Gender=Masc|Number=Sing
bósnios	bósnio	Gender=Masc|Number=Plur
bóson	bóson	Gender=Masc|Number=Sing
bósons	bóson	Gender=Masc|Number=Plur
bóstrix	bóstrix	Gender=Masc
bônus	bônus	Gender=Masc
búfala	búfalo	Gender=Fem|Number=Sing
búfalas	búfalo	Gender=Fem|Number=Plur
búfalo	búfalo	Gender=Masc|Number=Sing
búfalos	búfalo	Gender=Masc|Number=Plur
búlgara	búlgaro	Gender=Fem|Number=Sing
búlgaras	búlgaro	Gender=Fem|Number=Plur
búlgaro	búlgaro	Gender=Masc|Number=Sing
búlgaros	búlgaro	Gender=Masc|Number=Plur
bússola	bússola	Gender=Fem|Number=Sing
bússolas	bússola	Gender=Fem|Number=Plur
búzio	búzio	Gender=Masc|Number=Sing
búzios	búzio	Gender=Masc|Number=Plur
búzios	búzios	Gender=Masc|Number=Plur
c	c	Gender=Masc|Number=Sing
caapiá	caapiá	Gender=Masc|Number=Sing
caapiás	caapiá	Gender=Masc|Number=Plur
caapomonga	caapomonga	Gender=Masc|Number=Sing
caapomongas	caapomonga	Gender=Masc|Number=Plur
caapora	caapora	Number=Sing
caaporas	caapora	Number=Plur
caatiguá	caatiguá	Gender=Masc|Number=Sing
caatiguás	caatiguá	Gender=Masc|Number=Plur
caatinga	caatinga	Gender=Fem|Number=Sing
caatingas	caatinga	Gender=Fem|Number=Plur
caba	caba	Gender=Fem|Number=Sing
cabaceira	cabaceira	Gender=Fem|Number=Sing
cabaceira	cabaceiro	Gender=Fem|Number=Sing
cabaceiras	cabaceira	Gender=Fem|Number=Plur
cabaceiras	cabaceiro	Gender=Fem|Number=Plur
cabaceiro	cabaceiro	Gender=Masc|Number=Sing
cabaceiros	cabaceiro	Gender=Masc|Number=Plur
cabacinha	cabacinho	Gender=Fem|Number=Sing
cabacinhas	cabacinho	Gender=Fem|Number=Plur
cabala	cabala	Gender=Fem|Number=Sing
cabalas	cabala	Gender=Fem|Number=Plur
cabalista	cabalista	Number=Sing
cabalistas	cabalista	Number=Plur
cabana	cabano	Gender=Fem|Number=Sing
cabanagem	cabanagem	Gender=Fem|Number=Sing
cabanagens	cabanagem	Gender=Fem|Number=Plur
cabanas	cabano	Gender=Fem|Number=Plur
cabano	cabano	Gender=Masc|Number=Sing
cabanos	cabano	Gender=Masc|Number=Plur
cabapiranga	cabapiranga	Gender=Fem|Number=Sing
cabapirangas	cabapiranga	Gender=Fem|Number=Plur
cabareteiro	cabareteiro	Gender=Masc|Number=Sing
cabareteiros	cabareteiro	Gender=Masc|Number=Plur
cabaretier	cabaretier	Gender=Masc|Number=Sing
cabaré	cabaré	Gender=Masc|Number=Sing
cabarés	cabaré	Gender=Masc|Number=Plur
cabas	caba	Gender=Fem|Number=Plur
cabatatu	cabatatu	Gender=Fem|Number=Sing
cabatatus	cabatatu	Gender=Fem|Number=Plur
cabaz	cabaz	Gender=Masc|Number=Sing
cabazeiro	cabazeiro	Gender=Masc|Number=Sing
cabazeiros	cabazeiro	Gender=Masc|Number=Plur
cabazes	cabaz	Gender=Masc|Number=Plur
cabaça	cabaça	Number=Sing
cabaçada	cabaçada	Gender=Fem|Number=Sing
cabaçadas	cabaçada	Gender=Fem|Number=Plur
cabaças	cabaça	Number=Plur
cabaço	cabaço	Gender=Masc|Number=Sing
cabaços	cabaço	Gender=Masc|Number=Plur
cabeamento	cabeamento	Gender=Masc|Number=Sing
cabeamentos	cabeamento	Gender=Masc|Number=Plur
cabeceio	cabeceio	Gender=Masc|Number=Sing
cabeceios	cabeceio	Gender=Masc|Number=Plur
cabeceira	cabeceira	Number=Sing
cabeceiras	cabeceira	Number=Plur
cabeceis	cabecel	Gender=Masc|Number=Plur
cabecel	cabecel	Gender=Masc|Number=Sing
cabecinha	cabecinha	Gender=Fem|Number=Sing
cabecinhas	cabecinha	Gender=Fem|Number=Plur
cabecéis	cabecel	Gender=Masc|Number=Plur
cabedais	cabedal	Gender=Masc|Number=Plur
cabedal	cabedal	Gender=Masc|Number=Sing
cabelama	cabelama	Gender=Fem|Number=Sing
cabelamas	cabelama	Gender=Fem|Number=Plur
cabeleira	cabeleira	Number=Sing
cabeleiras	cabeleira	Number=Plur
cabeleireira	cabeleireiro	Gender=Fem|Number=Sing
cabeleireiras	cabeleireiro	Gender=Fem|Number=Plur
cabeleireiro	cabeleireiro	Gender=Masc|Number=Sing
cabeleireiros	cabeleireiro	Gender=Masc|Number=Plur
cabelinho	cabelinho	Gender=Masc|Number=Sing
cabelinhos	cabelinho	Gender=Masc|Number=Plur
cabelo	cabelo	Gender=Masc|Number=Sing
cabelos	cabelo	Gender=Masc|Number=Plur
cabeluda	cabeludo	Gender=Fem|Number=Sing
cabeludas	cabeludo	Gender=Fem|Number=Plur
cabeludo	cabeludo	Gender=Masc|Number=Sing
cabeludos	cabeludo	Gender=Masc|Number=Plur
cabelão	cabelão	Gender=Masc|Number=Sing
cabelões	cabelão	Gender=Masc|Number=Plur
cabeça	cabeça	Gender=Fem|Number=Sing
cabeçada	cabeçada	Gender=Fem|Number=Sing
cabeçadas	cabeçada	Gender=Fem|Number=Plur
cabeçalho	cabeçalho	Gender=Masc|Number=Sing
cabeçalhos	cabeçalho	Gender=Masc|Number=Plur
cabeças	cabeça	Gender=Fem|Number=Plur
cabeço	cabeço	Gender=Masc|Number=Sing
cabeçona	cabeçono	Gender=Fem|Number=Sing
cabeçonas	cabeçono	Gender=Fem|Number=Plur
cabeçorra	cabeçorro	Gender=Fem|Number=Sing
cabeçorras	cabeçorro	Gender=Fem|Number=Plur
cabeços	cabeço	Gender=Masc|Number=Plur
cabeçote	cabeçote	Gender=Masc|Number=Sing
cabeçotes	cabeçote	Gender=Masc|Number=Plur
cabeçuda	cabeçudo	Gender=Fem|Number=Sing
cabeçudas	cabeçudo	Gender=Fem|Number=Plur
cabeçudo	cabeçudo	Gender=Masc|Number=Sing
cabeçudos	cabeçudo	Gender=Masc|Number=Plur
cabeção	cabeção	Gender=Masc|Number=Sing
cabeções	cabeção	Gender=Masc|Number=Plur
cabida	cabida	Gender=Fem|Number=Sing
cabidas	cabida	Gender=Fem|Number=Plur
cabide	cabide	Gender=Masc|Number=Sing
cabidela	cabidela	Gender=Fem|Number=Sing
cabidelas	cabidela	Gender=Fem|Number=Plur
cabides	cabide	Gender=Masc|Number=Plur
cabido	cabida	Gender=Masc|Number=Sing
cabido	cabido	Gender=Masc|Number=Sing
cabidos	cabida	Gender=Masc|Number=Plur
cabidos	cabido	Gender=Masc|Number=Plur
cabimento	cabimento	Gender=Masc|Number=Sing
cabimentos	cabimento	Gender=Masc|Number=Plur
cabina	cabina	Gender=Fem|Number=Sing
cabinas	cabina	Gender=Fem|Number=Plur
cabine	cabine	Gender=Fem|Number=Sing
cabineiro	cabineiro	Gender=Masc|Number=Sing
cabineiros	cabineiro	Gender=Masc|Number=Plur
cabines	cabine	Gender=Fem|Number=Plur
cabinho	cabinho	Gender=Masc|Number=Sing
cabinhos	cabinho	Gender=Masc|Number=Plur
cabo	cabo	Gender=Masc|Number=Sing
cabochão	cabochão	Gender=Masc|Number=Sing
cabochões	cabochão	Gender=Masc|Number=Plur
cabocla	caboclo	Gender=Fem|Number=Sing
caboclada	caboclada	Gender=Fem|Number=Sing
cabocladas	caboclada	Gender=Fem|Number=Plur
caboclas	caboclo	Gender=Fem|Number=Plur
caboclinha	caboclinho	Gender=Fem|Number=Sing
caboclinhas	caboclinho	Gender=Fem|Number=Plur
caboclinho	caboclinho	Gender=Masc|Number=Sing
caboclinhos	caboclinho	Gender=Masc|Number=Plur
caboclo	caboclo	Gender=Masc|Number=Sing
caboclos	caboclo	Gender=Masc|Number=Plur
cabocolinho	cabocolinho	Gender=Masc|Number=Sing
cabocolinhos	cabocolinho	Gender=Masc|Number=Plur
cabograma	cabograma	Gender=Masc|Number=Sing
cabogramas	cabograma	Gender=Masc|Number=Plur
caborje	caborje	Gender=Masc|Number=Sing
caborjes	caborje	Gender=Masc|Number=Plur
cabos	cabo	Gender=Masc|Number=Plur
cabotagem	cabotagem	Gender=Fem|Number=Sing
cabotagens	cabotagem	Gender=Fem|Number=Plur
cabotina	cabotino	Gender=Fem|Number=Sing
cabotinagem	cabotinagem	Gender=Fem|Number=Sing
cabotinagens	cabotinagem	Gender=Fem|Number=Plur
cabotinas	cabotino	Gender=Fem|Number=Plur
cabotinismo	cabotinismo	Gender=Masc|Number=Sing
cabotinismos	cabotinismo	Gender=Masc|Number=Plur
cabotino	cabotino	Gender=Masc|Number=Sing
cabotinos	cabotino	Gender=Masc|Number=Plur
cabra	cabra	Number=Sing
